id,tag_id,name,category,count,ips,zh_name
3189,491802,standing_sex,0,17221,[],站立式爱
3190,656171,hand_on_another's_chest,0,6725,[],手放在别人胸口
3191,1827637,inseki,0,953,[],姻戚
3192,621367,step-siblings,0,1235,[],继兄妹
3193,501344,fallen_down,0,2582,[],跌倒
3194,1425321,hogwarts_school_uniform,0,1422,[],霍格沃茨校服
3195,393891,no_shirt,0,12318,[],无上衣
3196,506510,military_hat,0,28246,[],军帽
3197,667460,real_life_insert,0,3490,[],真人插入
3198,554588,suit_jacket,0,13006,[],西装外套
3199,420749,turban,0,3569,[],头巾
3200,2006756,unworn_shirt,0,5420,[],未穿衬衫
3201,1959261,mecha_focus,0,7023,[],机甲聚焦
3202,527607,magazine_(object),0,3603,[],杂志(物品)
3203,1605926,see-through_legwear,0,3282,[],透肉腿袜
3204,469042,2koma,0,35961,[],2格漫画
3205,488880,fourth_wall,0,3381,[],打破第四面墙
3206,2231,fairy,0,19150,[],妖精
3207,1396770,animal_on_arm,0,1497,[],手臂上的动物
3208,575981,bird_on_arm,0,992,[],鸟在手臂上
3209,411511,adjusting_swimsuit,0,4907,[],调整泳装
3210,562075,plaid_bikini,0,3271,[],格子比基尼
3211,571473,bandaid_on_knee,0,9099,[],膝盖创可贴
3212,1152618,bandaid_on_leg,0,16275,[],腿上创可贴
3213,854287,ribbed_legwear,0,0,[],罗纹袜
3214,623242,light_censor,0,2051,[],光线遮挡
3215,544688,bunching_hair,0,1365,[],束发
3216,589398,hood_down,0,112900,[],兜帽放下
3217,642231,white_lily,0,2650,[],白百合
3218,609657,animal_hug,0,2730,[],动物拥抱
3219,438748,breast_poke,0,0,[],戳胸
3220,399479,fog,0,6335,[],雾
3221,1219136,hand_on_own_arm,0,8432,[],手扶自己手臂
3222,12858,bone,0,8215,[],骨头
3223,1349592,blue_kimono,0,30099,[],蓝色和服
3224,722842,frilled_kimono,0,5808,[],荷叶边和服
3225,570253,flower_in_mouth,0,1410,[],衔花
3226,516211,tassel,0,80694,[],流苏
3227,423207,stomping,0,917,[],跺脚
3228,380533,bound_torso,0,1210,[],捆绑躯干
3229,8721,breast_bondage,0,3602,[],胸部束缚
3230,1312340,red_rope,0,6576,[],红绳
3231,1338640,yellow_scrunchie,0,4516,[],黄色发圈
3232,453979,gusset,0,2451,[],裆部衬垫
3233,1622516,earth_(planet),0,6105,[],地球
3234,413865,planet,0,11595,[],行星
3235,6318,space,0,19181,[],太空
3236,4861,lighter,0,2365,[],打火机
3237,542449,furigana,0,2025,[],振假名
3238,1477193,lightning_bolt_symbol,0,8100,[],闪电符号
3239,638293,novel_cover,0,2494,[],小说封面
3240,559022,shirt_tucked_in,0,39202,[],衬衫塞入
3241,584250,summer_uniform,0,31100,[],夏装
3242,1262171,holding_bottle,0,25146,[],手持瓶子
3243,460511,hand_puppet,0,2737,[],手偶
3244,4773,puppet,0,4894,[],木偶
3245,494896,hydrangea,0,7001,[],绣球花
3246,9347,puppy,0,1323,[],小狗
3247,437001,living_clothes,0,1643,[],活体衣服
3248,495149,throwing_knife,0,1082,[],飞刀
3249,384441,alternate_color,0,27586,[],异色
3250,634270,bat_print,0,5802,[],蝙蝠图案
3251,1537058,diamond_cutout,0,3391,[],菱形镂空
3252,530749,orange_pantyhose,0,2509,[],橙色连裤袜
3253,564680,print_pantyhose,0,7990,[],印花连裤袜
3254,642272,above_clouds,0,1525,[],云层之上
3255,1401831,purple_ascot,0,2648,[],紫色领巾
3256,613209,white_legwear,0,0,[],白色腿饰
3257,6280,waterfall,0,6653,[],瀑布
3258,687202,pussy_juice_stain,0,5589,[],淫液渍
3259,399594,urethra,0,3708,[],尿道
3260,464554,dandelion,0,1944,[],蒲公英
3261,13859,perspective,0,8690,[],透视
3262,1353065,falling_feathers,0,4073,[],飘落的羽毛
3263,2648,nightgown,0,9969,[],睡裙
3264,479792,circle,0,6521,[],圆形
3265,460435,ivy,0,1305,[],常春藤
3266,1257558,round_image,0,2536,[],圆形图像
3267,665259,multicolored_ribbon,0,927,[],多色丝带
3268,562074,plaid_ribbon,0,1219,[],格子丝带
3269,518001,red_star,0,1067,[],红星
3270,378743,curvy,0,56683,[],曲线丰满
3271,1262168,front-seamed_legwear,0,732,[],前缝腿饰
3272,613200,grey_legwear,0,0,[],灰色腿饰
3273,397155,huge_ass,0,24871,[],巨臀
3274,1262166,seamed_legwear,0,3206,[],缝线袜
3275,613195,blue_legwear,0,0,[],蓝色腿饰
3276,436891,combat_boots,0,1820,[],战斗靴
3277,648389,spread_fingers,0,4165,[],张开手指
3278,1372775,pinafore_dress,0,26874,[],背心裙
3279,514890,black_pants,0,187504,[],黑色裤子
3280,4065,explosion,0,12886,[],爆炸
3281,493130,plaid_shirt,0,9962,[],格子衬衫
3282,666509,>o<,0,0,[],>o<(表情)
3283,573617,food-themed_clothes,0,1963,[],食物主题服装
3284,480256,one-piece_thong,0,1011,[],连体丁字裤
3285,455932,size_difference,0,25330,[],体型差
3286,506307,thong_leotard,0,5999,[],丁字裤连体衣
3287,553797,sharp_fingernails,0,29033,[],尖指甲
3288,547391,winged_footwear,0,0,[],带翼鞋
3289,458132,winged_hat,0,4374,[],翅膀帽
3290,582261,unmoving_pattern,0,7694,[],静止图案
3291,643811,micro_shorts,0,14702,[],超短裤
3292,4119,suitcase,0,9798,[],手提箱
3293,463235,training_bra,0,1776,[],训练文胸
3294,473417,yellow_thighhighs,0,4419,[],黄色过膝袜
3295,409818,polka_dot_bikini,0,5538,[],波点比基尼
3296,641589,pantyhose_under_swimsuit,0,956,[],泳装内穿连裤袜
3297,411754,armpit_sex,0,1089,[],腋交
3298,466467,burger,0,12436,[],汉堡
3299,11960,tanabata,0,2537,[],七夕
3300,538953,zouri,0,12149,[],草履
3301,1320208,grey_necktie,0,4100,[],灰色领带
3302,557508,loose_belt,0,4319,[],松垮的腰带
3303,1605030,text-only_page,0,3140,[],纯文字页
3304,572906,crying_with_eyes_open,0,43567,[],睁眼哭泣
3305,378768,dreaming,0,3291,[],做梦
3306,11410,claws,0,63836,[],爪子
3307,466986,horn_ribbon,0,8173,[],角状发饰
3308,8301,black_cat,0,16369,[],黑猫
3309,683424,cat_hair_ornament,0,7817,[],猫发饰
3310,1732443,pet_food,0,966,[],宠物食品
3311,480444,shouji,0,5834,[],障子
3312,420828,sliding_doors,0,12878,[],推拉门
3313,435549,veranda,0,2727,[],阳台
3314,1253894,holding_microphone,0,23661,[],手持麦克风
3315,1613133,assertive_female,0,13912,[],强势女性
3316,663896,hand_on_another's_neck,0,4421,[],手搭脖子
3317,1786594,tokyo-3_middle_school_uniform,0,1946,[],东京第三中学制服
3318,714422,sports_car,0,3125,[],跑车
3319,408186,frottage,0,2085,[],磨蹭
3320,1684797,grabbing_another's_chin,0,2531,[],捏住他人下巴
3321,667200,hand_on_another's_chin,0,8955,[],手托下巴
3322,622973,chicken_(food),0,3259,[],鸡肉
3323,533100,sitting_on_object,0,2403,[],坐在物体上
3324,1964717,holding_with_feet,0,1281,[],用脚拿着
3325,605892,pov_hands,0,32721,[],视角手部
3326,1560,mascot,0,2740,[],吉祥物
3327,441419,:>,0,16504,[],:>(表情)
3328,1269638,handheld_game_console,0,12802,[],掌上游戏机
3329,7877,nintendo_ds,0,1389,[],任天堂DS
3330,1639310,arthropod_girl,0,8369,[],节肢动物女孩
3331,10671,cockroach,0,904,[],蟑螂
3332,1441860,grey_footwear,0,0,[],灰色鞋子
3333,15987,logo,0,59710,[],标志
3334,10415,railroad_tracks,0,3065,[],铁轨
3335,380490,alarm_clock,0,3242,[],闹钟
3336,619345,digital_clock,0,980,[],数字时钟
3337,482510,plaid_panties,0,1563,[],格子内裤
3338,488487,ankle_socks,0,8219,[],脚踝袜
3339,1257811,on_couch,0,25424,[],在沙发上
3340,4051,duster,0,2047,[],掸子
3341,10978,scanlines,0,789,[],扫描线
3342,493515,game_console,0,5244,[],游戏机
3343,482376,game_controller,0,12923,[],游戏手柄
3344,547893,indian_style,0,17593,[],印度风格
3345,485203,video_game,0,2086,[],电子游戏
3346,477241,birthday_cake,0,5041,[],生日蛋糕
3347,1428530,animal_ear_hairband,0,14825,[],动物耳发箍
3348,472197,white_pants,0,53206,[],白色裤子
3349,653262,back_tattoo,0,4636,[],背部纹身
3350,375919,demon_boy,0,9622,[],恶魔男孩
3351,1510188,dildo_riding,0,2062,[],骑假阳具
3352,474812,finger_sucking,0,926,[],吮指
3353,1841743,male_penetrated,0,14397,[],男性被插入
3354,569544,condom_on_penis,0,4377,[],阴茎上套安全套
3355,411966,used_condom,0,16103,[],用过的避孕套
3356,1661800,used_condom_on_penis,0,1207,[],阴茎上使用过的避孕套
3357,617541,brown_pants,0,26235,[],棕色裤子
3358,403779,navel_piercing,0,14810,[],肚脐穿刺
3359,4831,piercing,0,134861,[],穿刺
3360,1410709,ejaculating_while_penetrated,0,4907,[],被插入时射精
3361,642312,handsfree_ejaculation,0,3373,[],免手射精
3362,1690099,lop_rabbit_ears,0,1545,[],垂耳兔耳朵
3363,2839,lube,0,2299,[],润滑液
3364,419496,male_masturbation,0,7188,[],男性自慰
3365,487559,lamppost,0,11647,[],路灯
3366,375862,butler,0,3533,[],管家
3367,10983,shotgun,0,6308,[],霰弹枪
3368,1509633,frilled_headwear,0,2562,[],荷叶边头饰
3369,1385410,on_rock,0,2395,[],岩石上
3370,1892220,pitcher_(container),0,1049,[],水壶
3371,671804,stuffed_frog,0,746,[],青蛙玩偶
3372,483333,pavement,0,2640,[],人行道
3373,535323,art_brush,0,1481,[],画笔
3374,8577,paintbrush,0,15336,[],画笔
3375,1791857,painting_(action),0,2722,[],绘画(动作)
3376,1678267,palette_(object),0,0,[],调色板(物品)
3377,1956240,braided_hair_rings,0,9322,[],编发环
3378,571690,hair_scrunchie,0,45662,[],发圈
3379,1770615,red_gemstone,0,11873,[],红色宝石
3380,712121,trait_connection,0,10979,[],特质关联
3381,376034,white_eyes,0,20510,[],白色眼睛
3382,396872,ribbon_bondage,0,2627,[],丝带束缚
3383,374620,black_bikini,0,135291,[],黑色比基尼
3384,1441877,eyewear_on_head,0,76913,[],头上眼镜
3385,496346,impossible_swimsuit,0,1916,[],不可能泳装
3386,610013,pink_lips,0,36162,[],粉色嘴唇
3387,1360081,purple_scrunchie,0,2392,[],紫色发圈
3388,582680,unaligned_breasts,0,5761,[],不对称胸部
3389,447824,doorway,0,7197,[],门口
3390,723185,stone_floor,0,2652,[],石地板
3391,490068,disembodied_hand,0,17954,[],无身之手
3392,466449,spider_lily,0,7033,[],蜘蛛百合
3393,375456,zombie,0,7866,[],僵尸
3394,8874,pudding,0,4711,[],布丁
3395,522500,dark_green_hair,0,0,[],深绿色头发
3396,714848,rectangular_mouth,0,2581,[],矩形嘴
3397,494245,red_scarf,0,38855,[],红色围巾
3398,378899,bride,0,9319,[],新娘
3399,433619,dreadlocks,0,4298,[],脏辫
3400,400837,crazy_eyes,0,7354,[],疯狂眼神
3401,643286,full-face_blush,0,26526,[],满脸通红
3402,400527,skirt_tug,0,3834,[],拉裙子
3403,2075860,lifting_another's_clothes,0,4558,[],掀起他人衣服
3404,449465,firing,0,8671,[],开火
3405,491818,muzzle_flash,0,1229,[],枪口闪光
3406,562575,green_bikini,0,16155,[],绿色比基尼
3407,1397149,hair_over_one_breast,0,899,[],头发遮住一侧胸部
3408,476416,biker_clothes,0,3322,[],骑手服
3409,68505,bikesuit,0,2493,[],骑行服
3410,1237688,open_bodysuit,0,1480,[],敞开连体衣
3411,1544416,clothes_between_thighs,0,1705,[],大腿间衣物
3412,1303553,black_trim,0,1370,[],黑色镶边
3413,1707265,cross-laced_dress,0,3582,[],交叉系带连衣裙
3414,1322677,greek_cross,0,759,[],希腊十字
3415,531754,long_bangs,0,37394,[],长刘海
3416,483367,pornography,0,2018,[],色情内容
3417,1392007,pink_bodysuit,0,4126,[],粉色连体衣
3418,423161,object_on_head,0,10210,[],头顶物品
3419,1568,yaoi,0,87408,[],BL
3420,13207,bandana,0,27848,[],头巾
3421,1427616,purple_sash,0,4700,[],紫色腰带
3422,614827,tachi-e,0,42661,[],立绘
3423,1601,clapping,0,2038,[],鼓掌
3424,449709,uneven_twintails,0,1411,[],不对称双马尾
3425,1627271,black_keys_(type-moon),0,805,[],黑键(型月)
3426,521714,cursive,0,1734,[],草书
3427,649117,multiple_swords,0,2577,[],多把剑
3428,486934,no_mouth,0,16556,[],无嘴
3429,661899,glowing_sword,0,3517,[],发光剑
3430,623390,glowing_weapon,0,5999,[],发光武器
3431,376830,untied,0,3672,[],未系
3432,640898,alternate_hair_length,0,23881,[],交替发长
3433,617594,alternate_weapon,0,1788,[],备用武器
3434,557675,no_wings,0,2531,[],无翅膀
3435,1442899,green_cardigan,0,1514,[],绿色开衫
3436,474091,downblouse,0,8814,[],俯视乳沟
3437,681331,heart_hair_ornament,0,31965,[],心形发饰
3438,11754,neck,0,2803,[],脖子
3439,4651,dominatrix,0,2726,[],女王
3440,614707,no_legwear,0,5184,[],无腿饰
3441,544306,colored_eyelashes,0,40981,[],彩色睫毛
3442,3946,faucet,0,3213,[],水龙头
3443,821048,pink_hairband,0,12257,[],粉色发箍
3444,1383010,purple_choker,0,6569,[],紫色项圈
3445,547384,tail_raised,0,15278,[],尾巴翘起
3446,1201168,undressing_another,0,2685,[],为他人脱衣
3447,1299132,holding_box,0,8216,[],手持盒子
3448,1372846,pink_pajamas,0,3934,[],粉色睡衣
3449,676087,sharing_food,0,783,[],分享食物
3450,1394528,single_sidelock,0,13890,[],单侧鬓发
3451,1975377,loose_hair_strand,0,7097,[],松散发丝
3452,43263,anchor,0,14462,[],锚
3453,75230,orca,0,953,[],虎鲸
3454,431532,fake_screenshot,0,11941,[],伪截图
3455,416449,dualshock,0,724,[],DualShock手柄
3456,414107,gamepad,0,2217,[],游戏手柄
3457,458682,multitasking,0,1060,[],多任务处理
3458,564677,playstation_controller,0,1953,[],PlayStation手柄
3459,421313,product_placement,0,3110,[],产品植入
3460,465048,dog_girl,0,36089,[],犬娘
3461,596238,bird_print,0,1555,[],鸟类印花
3462,1349908,chihaya_(clothing),0,1143,[],千早(巫女装束)
3463,571097,crane_(animal),0,1281,[],鹤
3464,600284,cheek_poking,0,3366,[],戳脸颊
3465,1616,kotatsu,0,7836,[],被炉
3466,473300,mandarin_orange,0,6244,[],柑橘
3467,615525,blue_tail,0,3024,[],蓝色尾巴
3468,1258390,holding_leash,0,6801,[],手持牵引绳
3469,503705,paw_shoes,0,4767,[],爪鞋
3470,471805,pastel_colors,0,3425,[],柔和色彩
3471,416114,symmetry,0,2833,[],对称
3472,4530,gift,0,45387,[],礼物
3473,665739,holding_gift,0,14431,[],手持礼物
3474,562229,food_stand,0,1939,[],小吃摊
3475,4033,lantern,0,32028,[],灯笼
3476,468509,paper_lantern,0,9505,[],纸灯笼
3477,536553,yatai,0,654,[],屋台
3478,530962,arm_under_breasts,0,24777,[],手臂托胸
3479,1364672,cleaning_rag,0,883,[],抹布
3480,2006760,unworn_socks,0,2582,[],未穿袜子
3481,430138,double_vertical_stripe,0,1648,[],双竖条纹
3482,8808,hallway,0,5175,[],走廊
3483,1431068,holding_stuffed_toy,0,18244,[],抱着毛绒玩具
3484,423600,bit_gag,0,3712,[],口球
3485,5160,gag,0,25084,[],口塞
3486,390064,gagged,0,22091,[],堵嘴
3487,15749,furry,0,101427,[],兽人
3488,1681089,furry_male,0,46798,[],兽人男性
3489,600460,group_picture,0,3777,[],合影
3490,376102,realistic,0,26338,[],写实
3491,439147,cum_on_tongue,0,8285,[],舌上精液
3492,497966,penis_grab,0,5545,[],抓阴茎
3493,476548,pinky_out,0,8611,[],翘小指
3494,4939,precum,0,18470,[],前列腺液
3495,421492,veiny_penis,0,31146,[],青筋阴茎
3496,384969,intravenous_drip,0,2691,[],静脉滴注
3497,682686,spoken_exclamation_mark,0,16088,[],说话感叹号
3498,474306,headphones_around_neck,0,15878,[],耳机挂颈
3499,8173,bokken,0,1175,[],木刀
3500,423915,wooden_sword,0,2400,[],木刀
3501,148527,stool,0,12653,[],凳子
3502,1484444,yellow_butterfly,0,2138,[],黄色蝴蝶
3503,1637638,heart_brooch,0,10506,[],心形胸针
3504,626324,fingers_together,0,0,[],手指并拢
3505,1602480,index_fingers_together,0,3139,[],食指并拢
3506,593715,bird_on_hand,0,3729,[],手上站鸟
3507,526532,oversized_shirt,0,4555,[],超大衬衫
3508,1335474,sleeves_past_elbows,0,0,[],过肘袖
3509,381861,\o/,0,1789,[],\o/(表情)
3510,662424,frog_hair_ornament,0,19645,[],青蛙发饰
3511,423823,ship,0,7439,[],船
3512,1369967,watercraft,0,15726,[],船只
3513,5632,laser,0,2408,[],激光
3514,568920,+++,0,22069,[],+++
3515,618480,sitting_on_shoulder,0,1149,[],坐在肩上
3516,10014,washing_machine,0,1949,[],洗衣机
3517,620731,combat_knife,0,1138,[],战斗刀
3518,1314823,black_sweater,0,27097,[],黑色毛衣
3519,1470700,black_undershirt,0,0,[],黑色打底衫
3520,418677,gate,0,2848,[],大门
3521,1793464,cheating_(relationship),0,4178,[],出轨(关系)
3522,1637,failure,0,2790,[],失败
3523,500976,netorare,0,8572,[],寝取
3524,428847,ugly_man,0,0,[],丑男
3525,154194,spork,0,695,[],叉勺
3526,543958,bags_under_eyes,0,33435,[],眼袋
3527,1241714,korean_text,0,31546,[],韩文
3528,519626,on_table,0,4837,[],在桌子上
3529,77315,worried,0,4536,[],担心
3530,6352,elephant,0,1196,[],大象
3531,508193,novelty_censor,0,5749,[],趣味遮挡
3532,1301010,orange_sweater,0,2242,[],橙色毛衣
3533,160066,driving,0,5093,[],驾驶
3534,1344492,on_motorcycle,0,2322,[],骑摩托车
3535,3152,lance,0,5512,[],长枪
3536,379427,skeleton,0,10831,[],骷髅
3537,1344462,blue_apron,0,4891,[],蓝色围裙
3538,9510,cream,0,5379,[],奶油
3539,524684,food_on_breasts,0,1378,[],胸部上的食物
3540,1600173,kobeya_uniform,0,679,[],Kobeya制服
3541,521684,pleated_shirt,0,695,[],压褶衬衫
3542,640153,muted_color,0,7463,[],柔和色调
3543,527651,naked_sheet,0,2718,[],裸身裹被单
3544,4898,baby,0,7281,[],婴儿
3545,465140,breastfeeding,0,1619,[],母乳喂养
3546,433424,if_they_mated,0,3080,[],如果它们交配
3547,543093,motherly,0,1429,[],母性
3548,469612,high_five,0,923,[],击掌
3549,638358,large_syringe,0,867,[],大型注射器
3550,3509,syringe,0,11840,[],注射器
3551,399543,flip-flops,0,6875,[],人字拖
3552,1781486,hat_tassel,0,1323,[],帽子流苏
3553,378206,joystick,0,1070,[],摇杆
3554,5171,map,0,5411,[],地图
3555,374386,orange_hat,0,5934,[],橙色帽子
3556,164246,teruterubouzu,0,1682,[],晴天娃娃
3557,400905,talisman,0,4147,[],符咒
3558,1404519,purple_cloak,0,1258,[],紫色斗篷
3559,701042,bandaged_arm,0,36435,[],绷带手臂
3560,399829,magazine_cover,0,4918,[],杂志封面
3561,596219,sagging_breasts,0,7824,[],下垂乳房
3562,390681,headset,0,41691,[],头戴式耳机
3563,464577,shooting_star,0,6896,[],流星
3564,3242,airplane,0,15676,[],飞机
3565,12857,wedgie,0,6875,[],内裤上提
3566,470025,open_pants,0,3012,[],开裆裤
3567,1332796,round_teeth,0,18936,[],圆形牙齿
3568,685413,tucking_hair,0,5254,[],掖头发
3569,1008938,clothes_theft,0,919,[],偷衣服
3570,493245,theft,0,1535,[],偷窃
3571,2006752,unworn_bra,0,5562,[],未穿胸罩
3572,477517,chinese_zodiac,0,18942,[],十二生肖
3573,559163,emphasis_lines,0,37870,[],强调线
3574,502136,whisker_markings,0,16672,[],胡须纹
3575,513340,glowing_hand,0,1027,[],发光的手
3576,461235,ear_wiggle,0,2259,[],耳朵抖动
3577,614243,plaid_background,0,3115,[],格子背景
3578,442883,city_lights,0,5352,[],城市灯光
3579,698475,showgirl_skirt,0,11630,[],歌舞女郎裙
3580,1258067,hands_on_own_stomach,0,2122,[],双手捂腹
3581,513625,asymmetrical_bangs,0,37879,[],不对称刘海
3582,490010,extra_arms,0,12231,[],额外手臂
3583,4517,gymnastics,0,1184,[],体操
3584,8664,hoop,0,1424,[],呼啦圈
3585,1310301,kuji-in,0,1619,[],九字印
3586,592444,mars_symbol,0,3132,[],火星符号
3587,378151,megaphone,0,5322,[],扩音器
3588,1667541,pom_pom_(cheerleading),0,20446,[],啦啦队花球
3589,10364,rhythmic_gymnastics,0,655,[],艺术体操
3590,408248,transparent,0,13007,[],透明
3591,2181,cheerleader,0,20536,[],啦啦队员
3592,442124,orange_panties,0,1817,[],橙色内裤
3593,663171,sun_symbol,0,4363,[],太阳符号
3594,1585295,athletic_leotard,0,1888,[],运动紧身衣
3595,1238711,pink_shorts,0,7558,[],粉色短裤
3596,11912,wrench,0,5534,[],扳手
3597,1316394,hip_vent,0,16869,[],臀部开衩
3598,550765,wrist_ribbon,0,6525,[],腕部丝带
3599,526300,green_hat,0,24846,[],绿色帽子
3600,1438393,green_robe,0,1096,[],绿色长袍
3601,399655,striped_bikini,0,29487,[],条纹比基尼
3602,507655,freediving,0,1969,[],自由潜水
3603,544230,asymmetrical_wings,0,12535,[],不对称翅膀
3604,1447277,holding_plectrum,0,5498,[],手持拨片
3605,428250,plectrum,0,6241,[],拨片
3606,723547,red_pubic_hair,0,942,[],红色阴毛
3607,444411,licking_lips,0,25224,[],舔唇
3608,448621,arm_warmers,0,21886,[],臂套
3609,484561,arm_cuffs,0,1530,[],臂环
3610,630542,butterfly_sitting,0,1293,[],蝴蝶坐
3611,380573,quill,0,4465,[],羽毛笔
3612,1274842,two-handed,0,4637,[],双手持
3613,2364,onigiri,0,8229,[],饭团
3614,1496708,hitodama_print,0,1559,[],鬼火图案
3615,1353605,standing_on_liquid,0,3142,[],站在液体上
3616,435855,messy_room,0,1507,[],凌乱的房间
3617,11620,spread_anus,0,6688,[],肛门扩张
3618,1304069,yellow_bowtie,0,14025,[],黄色蝴蝶结
3619,1283885,crossed_bangs,0,76119,[],交叉刘海
3620,381183,brick,0,1563,[],砖块
3621,470701,cube,0,3608,[],立方体
3622,409251,stacking,0,805,[],堆叠
3623,468165,mixing_bowl,0,2258,[],搅拌碗
3624,1398298,fur-trimmed_dress,0,11851,[],毛边连衣裙
3625,685854,fur_cuffs,0,994,[],毛皮袖口
3626,383146,panties_on_head,0,1500,[],内裤套头
3627,2025868,cellphone_photo,0,4282,[],手机拍照
3628,818365,selfie,0,25363,[],自拍
3629,1314744,yellow_choker,0,3522,[],黄色项圈
3630,560473,partially_visible_vulva,0,23138,[],部分可见外阴
3631,619281,blue_border,0,3146,[],蓝色边框
3632,594236,expressive_clothes,0,1633,[],表情丰富的衣服
3633,656330,hands_on_own_cheeks,0,10988,[],双手捧脸
3634,439517,nose_bubble,0,3755,[],鼻涕泡
3635,4695,spiral,0,972,[],螺旋
3636,5656,lonely,0,677,[],寂寞
3637,383197,toilet_paper,0,1652,[],卫生纸
3638,711344,hand_on_own_shoulder,0,2655,[],手搭自己肩膀
3639,547756,bare_tree,0,11305,[],光秃秃的树
3640,610726,shared_clothes,0,3843,[],共享衣物
3641,410605,shared_scarf,0,3041,[],共享围巾
3642,517481,winter_coat,0,7255,[],冬季外套
3643,396001,pocket_watch,0,6951,[],怀表
3644,547795,breaking,0,1333,[],破坏
3645,493037,drawer,0,3519,[],抽屉
3646,407400,riverbank,0,728,[],河岸
3647,507697,purple_pantyhose,0,10041,[],紫色连裤袜
3648,669791,futa_with_futa,0,2706,[],扶她×扶她
3649,1076157,futanari_masturbation,0,2946,[],扶她自慰
3650,9215,mutual_masturbation,0,1124,[],相互手淫
3651,586561,penises_touching,0,1606,[],阴茎相触
3652,1397563,fur-trimmed_skirt,0,3079,[],毛边裙子
3653,1414486,red_mittens,0,1609,[],红色连指手套
3654,524281,belt_skirt,0,850,[],腰带裙
3655,401680,sweater_dress,0,10674,[],毛衣连衣裙
3656,1641895,gloved_handjob,0,5758,[],戴手套手交
3657,452532,two-handed_handjob,0,1489,[],双手手交
3658,5707,chaps,0,3106,[],皮裤
3659,1274212,green_cape,0,7795,[],绿色披风
3660,612000,constricted_pupils,0,15565,[],缩瞳
3661,1376753,crescent_print,0,2832,[],新月图案
3662,1531697,mismatched_pupils,0,11180,[],异色瞳孔
3663,1866251,roasted_sweet_potato,0,1152,[],烤红薯
3664,486797,unsheathed,0,5660,[],出鞘
3665,374852,wakizashi,0,1550,[],胁差
3666,9348,wheelchair,0,2869,[],轮椅
3667,1397511,dorsiflexion,0,1781,[],足背屈
3668,500820,stone_lantern,0,2157,[],石灯笼
3669,838605,animal_focus,0,32644,[],动物焦点
3670,386212,diving,0,936,[],潜水
3671,10538,ice,0,30245,[],冰
3672,510068,splashing,0,11286,[],泼溅
3673,1304979,balance_scale,0,959,[],天平
3674,490573,choke_hold,0,978,[],锁喉
3675,238935,track_suit,0,11692,[],运动服
3676,1396985,holding_sheath,0,4899,[],手持刀鞘
3677,464876,bento,0,4283,[],便当
3678,876691,cum_in_container,0,1435,[],射入容器
3679,691681,cum_in_cup,0,741,[],杯中精液
3680,584126,pointing_up,0,7353,[],指向上方
3681,1246561,brown_scarf,0,6824,[],棕色围巾
3682,12724,field,0,17217,[],田野
3683,485597,grey_dress,0,24544,[],灰色连衣裙
3684,488260,purple_cape,0,6395,[],紫色披风
3685,4478,bodypaint,0,6110,[],身体彩绘
3686,429170,markings,0,698,[],斑纹
3687,468109,tengu_mask,0,985,[],天狗面具
3688,597877,pointing_down,0,733,[],向下指
3689,16279,air_conditioner,0,2790,[],空调
3690,396795,menu,0,3036,[],菜单
3691,1650217,untied_footwear,0,0,[],未系鞋带
3692,1506800,diamond_(gemstone),0,1809,[],钻石(宝石)
3693,582333,ojou-sama_pose,0,1694,[],大小姐姿势
3694,242,princess,0,4767,[],公主
3695,468789,paw_gloves,0,18438,[],爪子手套
3696,474210,leg_ribbon,0,14600,[],腿饰丝带
3697,1926,chart,0,2206,[],图表
3698,453768,fairy_wings,0,21654,[],妖精翅膀
3699,705211,fake_horns,0,29190,[],假角
3700,599839,horned_helmet,0,5361,[],角盔
3701,87501,wire,0,3753,[],铁丝
3702,382573,akanbe,0,2025,[],阿卡贝拉(吐舌下眼睑手势)
3703,502348,eyelid_pull,0,2193,[],拉眼皮
3704,380477,whiskers,0,10707,[],胡须
3705,493288,chasing,0,2969,[],追逐
3706,16601,overcoat,0,1937,[],大衣
3707,387570,measuring,0,1102,[],测量
3708,1354336,grey_shorts,0,16393,[],灰色短裤
3709,2180362,4-finger_heart_hands,0,0,[],四指比心手势
3710,1492981,bikini_bottom_aside,0,7655,[],比基尼下摆拨开
3711,413660,worm,0,916,[],蠕虫
3712,465180,ball_gag,0,10645,[],口球
3713,658767,bound_together,0,1506,[],绑在一起
3714,1636673,wiffle_gag,0,5893,[],口球
3715,588173,sex_machine,0,2392,[],性爱机器
3716,442316,pouch,0,42615,[],小袋
3717,9706,snail,0,1991,[],蜗牛
3718,637674,slingshot_swimsuit,0,12709,[],弹弓式泳装
3719,10168,suspension,0,4426,[],悬吊
3720,1740,mermaid,0,13006,[],美人鱼
3721,1739,shrimp,0,4201,[],虾
3722,393506,shrimp_tempura,0,1647,[],炸虾天妇罗
3723,13916,tempura,0,2372,[],天妇罗
3724,163224,fins,0,38824,[],鳍
3725,491645,head_fins,0,14847,[],头部鳍状物
3726,378541,gills,0,1758,[],鳃
3727,1743,baseball,0,3370,[],棒球
3728,375606,open_coat,0,56735,[],敞开外套
3729,426470,silk,0,6610,[],丝绸
3730,539585,sleeping_upright,0,3665,[],坐着睡
3731,460863,spider_web,0,6228,[],蜘蛛网
3732,1282702,wooden_bucket,0,3144,[],木桶
3733,1638312,footwear_ribbon,0,1852,[],鞋子蝴蝶结
