tag_id,name,category,count,zh_name
441110,office_chair,0,4648,办公椅
1350193,musical_note_hair_ornament,0,4645,音符发饰
750849,holding_mask,0,4635,手持面具
636788,frilled_pillow,0,4633,荷叶边枕头
392612,pentagram,0,4626,五角星
468460,torn_skirt,0,4619,撕裂裙子
702916,imminent_vaginal,0,4618,即将插入阴道
582680,unaligned_breasts,0,4616,不对称胸部
506307,thong_leotard,0,4613,丁字裤连体衣
1448342,two-tone_gloves,0,4609,双色手套
397397,cum_pool,0,4602,精液滩
516646,macaron,0,4602,马卡龙
1141250,black_fur,0,4595,黑色毛发
1336138,red_belt,0,4588,红色腰带
634393,heart_choker,0,4587,心形项圈
664058,orange_ribbon,0,4579,橙色丝带
390579,colorful,0,4564,多彩
723098,after_anal,0,4564,肛交后
3291,teacher,0,4563,教师
1437301,black_bag,0,4563,黑色包包
536524,tablet_pc,0,4562,平板电脑
1385010,kissing_cheek,0,4559,亲吻脸颊
1582500,scar_on_arm,0,4557,手臂疤痕
459009,penis_on_face,0,4555,阴茎贴脸
638022,see-through_silhouette,0,4555,透视剪影
4365,tsundere,0,4550,傲娇
1454264,heart-shaped_eyewear,0,4550,心形眼镜
380805,flashing,0,4548,闪露
6376,lake,0,4548,湖泊
11366,policewoman,0,4547,女警
1161090,2023,0,4544,2023年
378543,egg_vibrator,0,4543,蛋形跳蛋
11828,flexible,0,4542,柔韧
1258092,ribbon-trimmed_legwear,0,4541,丝带镶边腿饰
479792,circle,0,4541,圆形
465851,defloration,0,4541,破处
1411341,hooded_capelet,0,4538,连帽短披肩
413820,deep_penetration,0,4535,深插
1183480,blue_belt,0,4530,蓝色腰带
460863,spider_web,0,4523,蜘蛛网
1421703,small_horns,0,4517,小角
424585,viewfinder,0,4515,取景器
634270,bat_print,0,4510,蝙蝠图案
619121,hair_beads,0,4509,发珠
392360,stage,0,4505,舞台
1928,tiger,0,4503,老虎
1766885,demon_slayer_uniform,0,4499,鬼杀队制服
395198,test_tube,0,4495,试管
560677,arm_rest,0,4494,扶手
434827,soccer_uniform,0,4492,足球服
1344732,striped_jacket,0,4485,条纹夹克
493515,game_console,0,4481,游戏机
466449,spider_lily,0,4478,蜘蛛百合
1238711,pink_shorts,0,4478,粉色短裤
1423707,holding_scythe,0,4475,手持镰刀
1438791,holding_pom_poms,0,4475,手持彩球
1415656,grey_sailor_collar,0,4474,灰色水手领
720478,lifting_person,0,4472,举起人
1326150,purple_vest,0,4469,紫色马甲
472867,arm_hug,0,4468,抱臂
1403308,virgin_killer_sweater,0,4466,处女杀手毛衣
611884,uneven_eyes,0,4463,大小眼
1282899,improvised_gag,0,4460,临时口塞
390569,cat_paws,0,4458,猫爪
646029,egasumi,0,4458,江霞
449248,scope,0,4454,瞄准镜
399479,fog,0,4453,雾
1559152,reverse_bunnysuit,0,4453,逆兔女郎装
883683,white_feathers,0,4452,白色羽毛
621745,brand_name_imitation,0,4448,仿冒品牌名
376648,fishing_rod,0,4447,钓鱼竿
386432,leaning,0,4444,倚靠
382106,fisheye,0,4442,鱼眼镜头
1315028,lower_body,0,4426,下半身
2288,octopus,0,4423,章鱼
446070,lion_tail,0,4423,狮子尾巴
411148,remote_control,0,4421,遥控器
1478255,dangle_earrings,0,4414,垂坠耳环
718139,food_print,0,4404,食物印花
619493,ears_down,0,4399,垂耳
543455,bolt_action,0,4395,栓动式
1235204,bike_shorts_under_skirt,0,4394,裙下自行车短裤
151042,envelope,0,4394,信封
1291748,print_bow,0,4393,印花蝴蝶结
601423,yellow_scarf,0,4393,黄色围巾
382125,rapier,0,4390,西洋剑
443901,shide,0,4389,神乐铃
262264,tight_pants,0,4384,紧身裤
405623,dog_boy,0,4380,犬系男孩
1257075,number_tattoo,0,4377,数字纹身
427758,kiseru,0,4376,烟管
11028,swimming,0,4375,游泳
491861,sleeves_pushed_up,0,4374,推起袖子
1622516,earth_(planet),0,4374,地球
1551196,1980s_(style),0,4373,1980年代风格
560091,cat_hood,0,4367,猫兜帽
554092,food_on_body,0,4366,身上食物
1455730,raccoon_girl,0,4364,浣熊娘
684686,grabbing_another's_ass,0,4354,抓他人屁股
687681,partially_undressed,0,4347,半脱衣
849024,bikini_top_lift,0,4347,比基尼上掀
638728,print_gloves,0,4347,印花手套
605145,soul_gem,0,4342,灵魂宝石
623390,glowing_weapon,0,4338,发光武器
822828,reverse_suspended_congress,0,4336,反向悬空式
464577,shooting_star,0,4334,流星
481604,penis_awe,0,4332,对阴茎的敬畏
1303383,blue_scrunchie,0,4331,蓝色发圈
420283,leotard_aside,0,4331,紧身衣侧掀
9275,butt_plug,0,4326,肛塞
4434,violin,0,4323,小提琴
222138,shrine,0,4322,神社
1245131,bikini_tan,0,4317,比基尼晒痕
508193,novelty_censor,0,4317,趣味遮挡
891880,lion_girl,0,4315,狮子娘
8255,dancer,0,4314,舞者
1428577,ryouou_school_uniform,0,4308,凌央学园制服
400245,opaque_glasses,0,4307,不透明眼镜
1327007,holding_axe,0,4306,手持斧头
535299,red_sclera,0,4300,红色巩膜
9799,kunai,0,4298,苦无
476371,showering,0,4295,淋浴
1332539,pubic_hair_peek,0,4287,阴毛微露
614707,no_legwear,0,4287,无腿饰
399418,shore,0,4286,海岸
467080,thank_you,0,4284,谢谢
11981,kyuubi,0,4284,九尾
463490,spacecraft,0,4272,宇宙飞船
576406,folded_fan,0,4270,折扇
46079,robot_ears,0,4269,机器人耳朵
543339,bandaids_on_nipples,0,4269,乳头创可贴
400545,red_moon,0,4266,红月
568804,anus_peek,0,4263,肛门微露
1257314,idol_clothes,0,4263,偶像服
600421,after_fellatio,0,4262,口交后
1312165,orange_necktie,0,4262,橙色领带
553771,cheek-to-cheek,0,4261,脸颊贴脸颊
493348,christmas_ornaments,0,4259,圣诞装饰
3375,chicken,0,4258,鸡
1940092,biting_own_lip,0,4251,咬唇
383173,train,0,4248,火车
16128,you_gonna_get_raped,0,4245,你等着被干
7801,lamia,0,4242,拉米亚
634638,text_background,0,4242,文字背景
425654,beak,0,4237,喙
422830,paper_bag,0,4237,纸袋
1387105,pink_leotard,0,4232,粉色紧身连体衣
374959,still_life,0,4229,静物
609122,multiple_belts,0,4228,多条腰带
379189,floor,0,4220,地板
411223,father_and_son,0,4220,父子
10469,duck,0,4219,鸭子
560040,framed_breasts,0,4216,框住胸部
10983,shotgun,0,4216,霰弹枪
546810,orange_sky,0,4212,橙色天空
1533601,sideless_outfit,0,4209,无侧边服装
399543,flip-flops,0,4208,人字拖
1322421,bandaid_on_cheek,0,4203,脸颊创可贴
395305,wizard_hat,0,4199,巫师帽
10359,middle_finger,0,4197,竖中指
652354,too_many,0,4195,太多
1475826,holding_pokemon,0,4191,手持宝可梦
458711,hand_under_clothes,0,4189,手伸入衣内
5980,rooftop,0,4188,屋顶
6424,cage,0,4188,笼子
1281555,aran_sweater,0,4188,阿兰毛衣
4191,sushi,0,4186,寿司
2089095,goth_fashion,0,4186,哥特时尚
461531,banana,0,4184,香蕉
666708,w_arms,0,4182,W形手臂
724362,single_detached_sleeve,0,4177,单侧分离袖
1530508,scar_on_nose,0,4175,鼻部疤痕
7631,harpy,0,4173,哈比
588209,irrumatio,0,4172,口交
525461,smokestack,0,4170,烟囱
7994,fighting,0,4166,战斗
758409,taur,0,4162,牛头人
481088,constellation,0,4160,星座
1304570,cat_ear_headphones,0,4160,猫耳耳机
1253174,employee_uniform,0,4158,员工制服
551333,uchiwa,0,4156,团扇
492468,plaid_dress,0,4155,格子连衣裙
629987,radio_antenna,0,4155,收音机天线
5567,pizza,0,4153,披萨
4768,sheep,0,4152,羊
641554,tomoe_(symbol),0,4151,巴纹
389804,quad_tails,0,4145,四马尾
599594,prosthetic_arm,0,4145,义肢
548829,chewing_gum,0,4143,口香糖
49941,lemon,0,4140,柠檬
1217551,black_armor,0,4140,黑色盔甲
464585,tomato,0,4136,番茄
10919,lineup,0,4132,队列
1440623,jacket_partially_removed,0,4130,半脱夹克
676138,asymmetrical_footwear,0,4124,不对称鞋履
461542,red_sash,0,4123,红色腰带
385804,lifebuoy,0,4123,救生圈
1273311,vertical-striped_dress,0,4122,竖条纹连衣裙
1252645,orange_nails,0,4121,橙色指甲
2709,needle,0,4119,针
440347,leopard_print,0,4118,豹纹
1242915,rose_print,0,4118,玫瑰印花
12336,costume,0,4114,戏服
1770614,green_gemstone,0,4113,绿色宝石
378993,energy_sword,0,4104,能量剑
11912,wrench,0,4101,扳手
446690,gloom_(expression),0,4099,阴郁(表情)
477228,drum,0,4098,鼓
502536,paint_splatter,0,4098,颜料飞溅
458795,suction_cups,0,4089,吸盘
476596,sode,0,4089,袖
551537,lying_on_person,0,4078,躺在人身上
513303,afloat,0,4075,漂浮
419379,bandage_over_one_eye,0,4073,单眼绷带
485061,hair_tucking,0,4072,掖发
377929,sheep_ears,0,4068,羊耳
482172,contrail,0,4066,航迹云
16144,rubber_duck,0,4063,橡皮鸭
530963,arms_under_breasts,0,4062,手臂托胸
489904,arms_around_neck,0,4060,搂颈
558384,on_grass,0,4060,在草地上
464576,seagull,0,4058,海鸥
1552754,breast_curtains,0,4057,乳帘
522010,character_profile,0,4053,角色介绍
2006752,unworn_bra,0,4053,未穿胸罩
10769,transformation,0,4053,变身
420128,upright_straddle,0,4052,直立跨坐
1392011,purple_bodysuit,0,4049,紫色紧身衣
521852,pussy_juice_trail,0,4049,淫液痕迹
769705,holding_another's_arm,0,4047,挽着别人的手臂
404436,ribbed_shirt,0,4047,罗纹衬衫
459215,finger_gun,0,4046,手指枪
1612103,milestone_celebration,0,4045,里程碑庆祝
549346,blue_pantyhose,0,4041,蓝色连裤袜
228096,spacesuit,0,4039,宇航服
450123,staring,0,4038,凝视
10692,sandwich,0,4037,三明治
471771,pumps,0,4035,高跟鞋
590039,animal_feet,0,4030,动物脚
11436,deepthroat,0,4029,深喉
1435434,two-tone_skirt,0,4029,双色裙子
1467259,diagonal_bangs,0,4028,斜刘海
383907,swimsuit_aside,0,4026,泳装拨开
1319620,wing_hair_ornament,0,4026,翅膀发饰
520227,cowlick,0,4025,翘发
1274212,green_cape,0,4024,绿色披风
687202,pussy_juice_stain,0,4021,淫液渍
468068,spread_toes,0,4020,张开脚趾
410131,perky_breasts,0,4018,挺拔胸部
1782786,median_furrow,0,4016,乳沟
1233722,maid_bikini,0,4015,女仆比基尼
447984,vegetable,0,4015,蔬菜
656168,hands_on_another's_face,0,4014,手捧脸颊
5171,map,0,4011,地图
586174,neon_trim,0,4008,霓虹镶边
1344905,holding_dagger,0,4007,手持匕首
573688,reindeer_antlers,0,3998,驯鹿角
1339523,bone_hair_ornament,0,3991,骨制发饰
1227710,tail_through_clothes,0,3990,尾巴穿过衣服
1305030,green_leotard,0,3987,绿色紧身衣
380328,pompadour,0,3984,飞机头
397148,huge_nipples,0,3983,巨大乳头
9510,cream,0,3980,奶油
411511,adjusting_swimsuit,0,3979,调整泳装
1307725,green_scarf,0,3979,绿色围巾
3759,parfait,0,3978,芭菲
447030,candy_apple,0,3978,糖苹果
394619,furisode,0,3977,振袖
507625,calligraphy_brush,0,3977,毛笔
1517305,presenting_armpit,0,3976,展示腋下
711562,striped_tail,0,3970,条纹尾巴
468016,;q,0,3970,;q(表情)
659834,spoken_squiggle,0,3966,波浪形对话气泡
375882,cuts,0,3963,伤口
559692,clothed_pokemon,0,3963,穿着衣服的宝可梦
1888618,fairy_(sao),0,3962,妖精(刀剑神域)
519703,alternate_universe,0,3961,平行世界
506137,jacket_around_waist,0,3958,外套系腰
595006,green_sweater,0,3958,绿色毛衣
1227744,multiple_crossover,0,3956,多重跨界
676352,pokephilia,0,3955,宝可梦性行为
467500,beer_can,0,3954,啤酒罐
1641895,gloved_handjob,0,3954,戴手套手交
430704,medical_eyepatch,0,3952,医用眼罩
513153,magazine_(weapon),0,3937,弹匣(武器)
1383010,purple_choker,0,3930,紫色项圈
510576,swim_trunks,0,3929,泳裤
387248,banner,0,3926,横幅
147971,stylus,0,3925,触控笔
1417279,holding_underwear,0,3923,手持内衣
1436828,obiage,0,3923,腰带
1835909,frilled_one-piece_swimsuit,0,3923,荷叶边连体泳衣
476448,kote,0,3923,护手
515648,coattails,0,3922,燕尾
1956240,braided_hair_rings,0,3917,编发环
1805482,non-humanoid_robot,0,3917,非人形机器人
1441861,orange_footwear,0,3916,橙色鞋子
380329,briefcase,0,3915,公文包
1373356,yellow_kimono,0,3914,黄色和服
703219,multicolored_wings,0,3914,彩色翅膀
382440,pantylines,0,3914,内裤线
1312614,blue_hakama,0,3913,蓝色袴
1441884,rectangular_eyewear,0,3910,矩形眼镜
619633,baozi,0,3907,包子
7646,slave,0,3905,奴隶
483981,american_flag,0,3904,美国国旗
605759,skirt_suit,0,3897,裙式西装
1371311,aqua_bowtie,0,3895,水蓝色蝴蝶结
613840,happy_halloween,0,3891,万圣节快乐
378767,bleeding,0,3886,流血
12733,thinking,0,3886,思考
493576,feather_boa,0,3880,羽毛围巾
575181,o-ring_bottom,0,3878,O形环下装
7641,piggyback,0,3875,背人
375460,ceiling,0,3869,天花板
590746,goggles_around_neck,0,3869,护目镜挂颈
583009,arm_around_waist,0,3869,手臂搂腰
494260,purple_wings,0,3869,紫色翅膀
1316028,american_flag_legwear,0,3867,美国国旗袜子
484752,clothes_grab,0,3864,抓衣服
488365,letterman_jacket,0,3857,校队夹克
1390670,breast_tattoo,0,3856,胸部纹身
375792,kogal,0,3854,辣妹
207834,mascara,0,3853,睫毛膏
578557,digital_media_player,0,3848,数字媒体播放器
403195,squirrel_ears,0,3848,松鼠耳朵
2833,collage,0,3844,拼贴画
548910,chain_necklace,0,3844,链式项链
1410709,ejaculating_while_penetrated,0,3841,被插入时射精
682128,hands_on_another's_shoulders,0,3841,手搭他人肩膀
662265,object_namesake,0,3838,物体同名
347508,miniboy,0,3838,迷你男孩
511645,single_kneehigh,0,3838,单只过膝袜
585305,ear_ribbon,0,3837,耳饰蝴蝶结
1400382,barbell_piercing,0,3836,杠铃穿刺
725441,black_headband,0,3831,黑色发带
707150,finger_on_trigger,0,3828,手指扣扳机
1684874,laevatein_(touhou),0,3820,莱瓦汀(东方Project)
1336997,green_coat,0,3819,绿色外套
1316609,mole_on_thigh,0,3817,大腿痣
677406,multiple_earrings,0,3815,多耳环
652707,domino_mask,0,3809,多米诺面具
743282,layered_clothes,0,3806,多层衣物
483264,yellow_rose,0,3802,黄玫瑰
1300235,purple_pants,0,3797,紫色裤子
585211,energy_gun,0,3795,能量枪
1280102,single_hair_intake,0,3789,单束发丝
1301494,spoken_interrobang,0,3787,说话时带问叹号
467674,sake_bottle,0,3785,清酒瓶
426621,grey_panties,0,3783,灰色内裤
541137,kanzashi,0,3783,簪子
650514,wet_swimsuit,0,3782,湿泳衣
375886,sheep_girl,0,3775,绵羊女孩
375251,egyptian,0,3774,埃及风格
405671,soda_can,0,3772,易拉罐汽水
551584,updo,0,3772,盘发
470690,pancake,0,3765,煎饼
424961,remote_control_vibrator,0,3764,遥控跳蛋
631299,pillarboxed,0,3763,信箱式黑边
1582181,string_of_fate,0,3763,命运红线
9511,spotlight,0,3762,聚光灯
488,flute,0,3761,长笛
1451190,white_wrist_cuffs,0,3759,白色腕套
442883,city_lights,0,3756,城市灯光
471821,debris,0,3755,碎片
1738,figure,0,3751,手办
1730,what,0,3748,什么
460940,lily_pad,0,3745,睡莲叶
386503,binoculars,0,3741,双筒望远镜
15004,toy,0,3740,玩具
656916,animal_penis,0,3738,动物阴茎
447189,spitroast,0,3736,串烤
722842,frilled_kimono,0,3734,荷叶边和服
1395493,eyepatch_bikini,0,3734,眼罩比基尼
1308608,bag_charm,0,3733,包挂
438208,throwing,0,3733,投掷
1853327,bar_(place),0,3731,酒吧
1319452,hand_on_another's_arm,0,3725,手搭在别人手臂上
1839475,chips_(food),0,3723,薯片
1400511,fur-trimmed_hood,0,3721,毛边兜帽
669594,bat_hair_ornament,0,3718,蝙蝠发饰
2065896,diagonal-striped_clothes,0,3718,斜条纹衣服
1382349,goggles_on_headwear,0,3714,头戴护目镜
667185,burn_scar,0,3712,烧伤疤痕
847095,sparkle_background,0,3709,闪光背景
580695,big_belly,0,3709,大肚子
656171,hand_on_another's_chest,0,3708,手放在别人胸口
1277869,horned_headwear,0,3708,角状头饰
856710,neck_tattoo,0,3708,颈部纹身
1468130,paradis_military_uniform,0,3708,帕拉迪军服
4262,surreal,0,3707,超现实
461788,scowl,0,3701,皱眉
409293,open_dress,0,3700,敞开连衣裙
1408401,white_scrunchie,0,3699,白色发圈
514260,left-handed,0,3697,左撇子
1304169,au_ra,0,3697,奥拉
455038,capri_pants,0,3695,七分裤
476787,talons,0,3694,利爪
1312757,bra_peek,0,3690,内衣微露
475209,button_badge,0,3688,徽章
1450243,weibo_logo,0,3687,微博标志
378782,hiding,0,3683,躲藏
13976,frying_pan,0,3683,平底锅
462213,peeing_self,0,3681,尿裤子
1504889,rudder_footwear,0,3674,舵形鞋
653049,red_eyeliner,0,3670,红色眼线
1417504,nanamori_school_uniform,0,3669,七森学园制服
404857,cupcake,0,3667,纸杯蛋糕
480444,shouji,0,3667,障子
465450,trash_can,0,3667,垃圾桶
685091,hand_on_another's_back,0,3665,手放在他人背上
378151,megaphone,0,3664,扩音器
1399079,holding_drink,0,3664,手持饮料
380157,shovel,0,3660,铲子
1636673,wiffle_gag,0,3659,口球
1455114,hair_tie_in_mouth,0,3657,发绳含在嘴里
1407477,black_scrunchie,0,3656,黑色发圈
12650,subtitled,0,3653,字幕
479397,white_headband,0,3653,白色发带
1373025,blue-framed_eyewear,0,3649,蓝框眼镜
411566,nightcap,0,3643,睡帽
540767,abstract_background,0,3640,抽象背景
4470,duel,0,3640,决斗
626084,bangs_pinned_back,0,3632,刘海后别
380265,skates,0,3631,溜冰鞋
403196,squirrel_tail,0,3627,松鼠尾巴
398608,hair_twirling,0,3623,绕头发
513195,bird_on_head,0,3623,鸟在头上
12326,owl,0,3617,猫头鹰
425142,submerged,0,3617,浸没
2230,guro,0,3614,猎奇
10624,exercise,0,3612,运动
1322674,latin_cross,0,3609,拉丁十字架
612379,bubble_tea,0,3609,珍珠奶茶
1330167,american_flag_dress,0,3609,美国国旗连衣裙
1328271,layered_bikini,0,3608,分层比基尼
1623670,diamond_button,0,3606,菱形纽扣
1413751,print_bowtie,0,3606,印花领结
1392360,black_camisole,0,3605,黑色吊带背心
384248,trefoil,0,3604,三叶草
1304208,black_cardigan,0,3600,黑色开衫
508748,horn_bow,0,3594,角弓
460475,naked_sweater,0,3590,裸穿毛衣
2571,mochi,0,3584,麻糬
1291568,pink_apron,0,3584,粉色围裙
1251054,okobo,0,3582,下馱
592316,colored_pubic_hair,0,3581,彩色阴毛
12721,gas_mask,0,3578,防毒面具
5597,newspaper,0,3576,报纸
1384369,green_hairband,0,3576,绿色发带
1422860,two-tone_swimsuit,0,3574,双色泳装
378810,grinding,0,3573,研磨
1312906,rei_no_himo,0,3570,零之带
950553,yoga_pants,0,3570,瑜伽裤
538859,kindergarten_uniform,0,3567,幼儿园制服
2377,piano,0,3566,钢琴
1314965,horizontal_pupils,0,3566,水平瞳孔
13273,stained_glass,0,3564,彩色玻璃
1427966,yellow_cardigan,0,3563,黄色开衫
759492,wolf_boy,0,3561,狼少年
447824,doorway,0,3555,门口
1365001,black_robe,0,3554,黑色长袍
1471518,horseshoe_ornament,0,3554,马蹄铁饰品
462978,??,0,3553,??(表情)
1201870,prone_bone,0,3551,俯卧骨
1579047,rabbit_pose,0,3550,兔子姿势
828858,hand_over_own_mouth,0,3549,手捂自己嘴
1507443,sidelighting,0,3549,侧光
1925724,basketball_(object),0,3549,篮球(物体)
473217,green_bra,0,3547,绿色胸罩
8808,hallway,0,3547,走廊
480578,hagoromo,0,3547,羽衣
16978,writing,0,3546,写作
588534,in_box,0,3545,在盒子里
1791866,holding_smoking_pipe,0,3545,手持烟斗
405984,snot,0,3544,鼻涕
4807,spill,0,3530,溢出
680046,carrying_person,0,3529,背人
486210,tie_clip,0,3526,领带夹
474988,speaker,0,3524,扬声器
1270233,1koma,0,3523,1格漫画
14861,chef_hat,0,3522,厨师帽
1379954,diffraction_spikes,0,3522,衍射星芒
491714,santa_dress,0,3520,圣诞连衣裙
1472233,high-waist_shorts,0,3518,高腰短裤
473427,green_thighhighs,0,3516,绿色大腿袜
1425516,uranohoshi_school_uniform,0,3516,浦之星女子学院校服
619145,orange_gloves,0,3515,橙色手套
1403286,black_mask,0,3513,黑色面具
637971,heart_tattoo,0,3511,心形纹身
1383796,rabbit_hood,0,3509,兔子兜帽
644051,aiming_at_viewer,0,3508,瞄准观众
2075860,lifting_another's_clothes,0,3508,掀起他人衣服
484394,four-leaf_clover,0,3507,四叶草
548668,excalibur_(fate/stay_night),0,3507,誓约胜利之剑(Fate/stay night)
406895,tunic,0,3504,束腰外衣
4550,grenade,0,3490,手榴弹
514768,grey_sky,0,3489,灰色天空
399829,magazine_cover,0,3488,杂志封面
1342976,rabbit_print,0,3487,兔子图案
379306,public_nudity,0,3487,公共裸体
471929,cum_on_stomach,0,3485,腹部精液
1408498,japari_symbol,0,3482,加帕里符号
663385,crossed_ankles,0,3480,交叉脚踝
1410099,purple_sleeves,0,3479,紫色袖子
11381,frogtie,0,3478,蛙缚
453895,mechanical_parts,0,3478,机械零件
647907,dragon_print,0,3477,龙图案
589610,spider_web_print,0,3476,蜘蛛网图案
465416,sleeveless_sweater,0,3470,无袖毛衣
488487,ankle_socks,0,3469,脚踝袜
602690,stuffed_cat,0,3469,猫玩偶
567734,shikishi,0,3468,色纸
519804,black_lips,0,3468,黑色嘴唇
385637,earbuds,0,3466,入耳式耳机
473206,grey_socks,0,3465,灰色袜子
469445,sleepwear,0,3465,睡衣
2025977,qingdai_guanmao,0,3461,清代官帽
402497,lotus,0,3460,莲花
5272,dice,0,3457,骰子
666648,mitsudomoe_(shape),0,3451,三巴纹
682862,hand_on_another's_hip,0,3450,手放在他人臀部
3237,goldfish,0,3450,金鱼
449458,bullpup,0,3447,无托式枪械
1372792,fox_boy,0,3447,狐男孩
688378,multi-tied_hair,0,3445,多束扎发
478568,medal,0,3444,奖章
530091,corruption,0,3442,腐化
466613,slime_girl,0,3441,史莱姆女孩
1976321,animal_ear_piercing,0,3434,动物耳穿孔
1514281,shark_hair_ornament,0,3434,鲨鱼发饰
490993,colored_tongue,0,3433,彩色舌头
484121,leg_lock,0,3432,腿锁
540545,rod_of_remorse,0,3432,悔恨之杖
10731,chainsaw,0,3431,电锯
1283223,shibari_over_clothes,0,3431,衣服上的绳缚
502177,bird_girl,0,3431,鸟女孩
1393855,holding_flag,0,3430,持旗
471357,treble_clef,0,3429,高音谱号
390685,darkness,0,3429,黑暗
1259682,ribbed_dress,0,3425,罗纹连衣裙
1335455,watson_cross,0,3424,沃森十字
413033,gaping,0,3423,张开
523488,flower_pot,0,3420,花盆
1448570,gold_earrings,0,3419,金耳环
378,cheese,0,3418,奶酪
1430633,two-tone_bikini,0,3417,双色比基尼
457141,lace_panties,0,3416,蕾丝内裤
1697967,tassel_hair_ornament,0,3413,流苏发饰
380355,chained,0,3411,被锁链束缚
1554926,wide_spread_legs,0,3411,双腿大张
577161,in_tree,0,3410,在树上
379713,bad_feet,0,3407,糟糕的脚
557508,loose_belt,0,3407,松垮的腰带
494802,on_shoulder,0,3407,在肩上
14111,candy_cane,0,3405,拐杖糖
440796,triangle,0,3405,三角形
629659,food_on_head,0,3405,头上食物
621930,mandarin_collar,0,3404,中式立领
539295,feather_hair,0,3403,羽毛头发
9335,5koma,0,3402,5格漫画
615041,finger_to_cheek,0,3400,手指戳脸颊
433704,super_saiyan,0,3396,超级赛亚人
531896,2020,0,3391,2020年
540150,puckered_lips,0,3390,噘嘴
15201,soldier,0,3385,士兵
702200,sailor_bikini,0,3385,水手比基尼
350,ramen,0,3382,拉面
396737,striped_bra,0,3381,条纹胸罩
1402835,scene_reference,0,3380,场景参考
1384365,orange_hairband,0,3380,橙色发带
572410,ankle_ribbon,0,3379,脚踝丝带
11433,nipple_rings,0,3378,乳头环
682638,flower_earrings,0,3378,花朵耳环
15667,riding_crop,0,3376,马鞭
407041,profanity,0,3376,脏话
428664,embers,0,3376,余烬
2641,paint,0,3375,颜料
1342770,strappy_heels,0,3375,绑带高跟鞋
505313,torn_sleeves,0,3373,破袖
1488457,grey_horns,0,3371,灰色角
517255,plum_blossoms,0,3370,梅花
670773,happy_valentine,0,3369,快乐情人节
1901,orgy,0,3368,群交
393166,bloom,0,3367,开花
1438722,plunging_neckline,0,3366,深V领口
487143,bamboo_forest,0,3365,竹林
458232,flats,0,3362,平底鞋
528325,red_pantyhose,0,3360,红色连裤袜
440956,fluffy,0,3358,毛茸茸
1394292,blue_serafuku,0,3357,蓝色水手服
1402052,white_cloak,0,3357,白色斗篷
709557,torn_bodysuit,0,3356,破紧身衣
1762322,greyscale_with_colored_background,0,3354,灰阶彩色背景
613940,white_cat,0,3352,白猫
1280149,crescent_earrings,0,3351,新月耳环
1318470,yellow_pupils,0,3351,黄色瞳孔
1371098,purple_umbrella,0,3350,紫色伞
1945860,drill_sidelocks,0,3347,钻头侧鬓
667460,real_life_insert,0,3341,真人插入
144057,harem_outfit,0,3341,后宫装
1315142,pink_scrunchie,0,3339,粉色发圈
6339,dusk,0,3338,黄昏
1481015,hands_in_opposite_sleeves,0,3335,双手互插袖
8796,electric_fan,0,3334,电风扇
1515727,strap_between_breasts,0,3332,胸间绑带
458132,winged_hat,0,3331,翅膀帽
526914,licking_finger,0,3330,舔手指
7526,crotch_rope,0,3329,股绳
482791,tusks,0,3327,獠牙
470441,plastic_bag,0,3326,塑料袋
1343573,holding_arrow,0,3325,手持箭
375231,shirt_tug,0,3324,拉衬衫
1311981,meiji_schoolgirl_uniform,0,3324,明治女学生制服
1613301,obliques,0,3323,腹斜肌
488260,purple_cape,0,3321,紫色披风
617590,wa_maid,0,3321,和风女仆
9002,stethoscope,0,3319,听诊器
533035,undersized_clothes,0,3317,过小衣服
1215711,numbered,0,3314,编号
279898,shell_casing,0,3313,弹壳
1291177,orange_bodysuit,0,3312,橙色紧身衣
546133,ghost_tail,0,3312,幽灵尾巴
503705,paw_shoes,0,3311,爪鞋
1289525,cross_scar,0,3310,十字伤疤
497966,penis_grab,0,3309,抓阴茎
692418,suspender_shorts,0,3307,吊带短裤
1422416,twitter_logo,0,3307,推特标志
16992,see-through_dress,0,3306,透视连衣裙
604468,eye_mask,0,3303,眼罩
617471,female_pov,0,3299,女性视角
505860,tally,0,3299,计数标记
4177,lotion,0,3298,乳液
1463294,holding_controller,0,3297,手持控制器
572264,gold_chain,0,3295,金链子
4773,puppet,0,3293,木偶
665350,microdress,0,3293,超短连衣裙
581551,covered_face,0,3293,遮脸
1443349,blue_cardigan,0,3292,蓝色开衫
695265,clitoral_stimulation,0,3287,阴蒂刺激
448292,porkpie_hat,0,3283,猪肉派帽
380173,seashell,0,3280,贝壳
379595,breast_slip,0,3274,乳滑
1397450,plantar_flexion,0,3274,跖屈
633092,arm_held_back,0,3272,手臂后拉
552818,parted_hair,0,3271,分叉发型
426384,clitoral_hood,0,3271,阴蒂包皮
512534,squirrel_girl,0,3270,松鼠女孩
1480168,white_sports_bra,0,3268,白色运动文胸
722453,thumb_ring,0,3268,拇指环
587679,vibrator_under_clothes,0,3260,衣服下跳蛋
1434382,spade_(shape),0,3260,黑桃(形状)
495857,arm_around_neck,0,3260,手臂搂颈
1383769,dot_mouth,0,3260,点状嘴
586749,mismatched_footwear,0,3260,不对称鞋履
422957,come_hither,0,3258,勾引手势
493298,police_hat,0,3258,警帽
1344680,holding_doll,0,3257,抱玩偶
658525,white_cardigan,0,3255,白色开衫
2025868,cellphone_photo,0,3254,手机拍照
1441888,over-rim_eyewear,0,3254,镜框上方眼镜
